v1	V(n002)*I(V1)	I(V1)
5.130000000000044e-002	3.895408e-002	7.593388e-001
5.140000000000045e-002	3.902991e-002	7.593369e-001
5.150000000000045e-002	3.910575e-002	7.593350e-001
5.160000000000045e-002	3.918159e-002	7.593331e-001
5.170000000000045e-002	3.925742e-002	7.593312e-001
5.180000000000046e-002	3.933326e-002	7.593293e-001
5.190000000000046e-002	3.940909e-002	7.593274e-001
5.200000000000046e-002	3.948492e-002	7.593254e-001
5.210000000000047e-002	3.956076e-002	7.593235e-001
5.220000000000047e-002	3.963659e-002	7.593216e-001
5.230000000000047e-002	3.971242e-002	7.593197e-001
5.240000000000047e-002	3.978825e-002	7.593178e-001
5.250000000000048e-002	3.986408e-002	7.593158e-001
5.260000000000048e-002	3.993991e-002	7.593139e-001
5.270000000000048e-002	4.001575e-002	7.593120e-001
5.280000000000049e-002	4.009157e-002	7.593101e-001
5.290000000000049e-002	4.016741e-002	7.593082e-001
5.300000000000049e-002	4.024323e-002	7.593063e-001
5.310000000000049e-002	4.031906e-002	7.593044e-001
5.320000000000050e-002	4.039489e-002	7.593025e-001
5.330000000000050e-002	4.047072e-002	7.593006e-001
5.340000000000050e-002	4.054655e-002	7.592987e-001
5.350000000000051e-002	4.062238e-002	7.592968e-001
5.360000000000051e-002	4.069820e-002	7.592949e-001
5.370000000000051e-002	4.077403e-002	7.592930e-001
5.380000000000051e-002	4.084986e-002	7.592911e-001
5.390000000000052e-002	4.092568e-002	7.592891e-001
5.400000000000052e-002	4.100151e-002	7.592872e-001
5.410000000000052e-002	4.107734e-002	7.592853e-001
5.420000000000053e-002	4.115316e-002	7.592834e-001
5.430000000000053e-002	4.122899e-002	7.592815e-001
5.440000000000053e-002	4.130481e-002	7.592796e-001
5.450000000000053e-002	4.138063e-002	7.592777e-001
5.460000000000054e-002	4.145646e-002	7.592758e-001
5.470000000000054e-002	4.153228e-002	7.592739e-001
5.480000000000054e-002	4.160810e-002	7.592720e-001
5.490000000000055e-002	4.168393e-002	7.592701e-001
5.500000000000055e-002	4.175975e-002	7.592682e-001
5.510000000000055e-002	4.183557e-002	7.592663e-001
5.520000000000055e-002	4.191139e-002	7.592643e-001
5.530000000000056e-002	4.198721e-002	7.592624e-001
5.540000000000056e-002	4.206303e-002	7.592605e-001
5.550000000000056e-002	4.213885e-002	7.592586e-001
5.560000000000057e-002	4.221467e-002	7.592567e-001
5.570000000000057e-002	4.229049e-002	7.592548e-001
5.580000000000057e-002	4.236631e-002	7.592529e-001
5.590000000000057e-002	4.244213e-002	7.592510e-001
5.600000000000058e-002	4.251795e-002	7.592491e-001
5.610000000000058e-002	4.259377e-002	7.592472e-001
5.620000000000058e-002	4.266959e-002	7.592453e-001
5.630000000000059e-002	4.274540e-002	7.592434e-001
5.640000000000059e-002	4.282122e-002	7.592415e-001
5.650000000000059e-002	4.289703e-002	7.592396e-001
5.660000000000059e-002	4.297285e-002	7.592376e-001
5.670000000000060e-002	4.304867e-002	7.592357e-001
5.680000000000060e-002	4.312448e-002	7.592338e-001
5.690000000000060e-002	4.320030e-002	7.592319e-001
5.700000000000061e-002	4.327611e-002	7.592300e-001
5.710000000000061e-002	4.335193e-002	7.592281e-001
5.720000000000061e-002	4.342774e-002	7.592262e-001
5.730000000000061e-002	4.350355e-002	7.592243e-001
5.740000000000062e-002	4.357936e-002	7.592223e-001
5.750000000000062e-002	4.365518e-002	7.592204e-001
5.760000000000062e-002	4.373099e-002	7.592185e-001
5.770000000000063e-002	4.380680e-002	7.592166e-001
5.780000000000063e-002	4.388261e-002	7.592147e-001
5.790000000000063e-002	4.395842e-002	7.592128e-001
5.800000000000063e-002	4.403423e-002	7.592109e-001
5.810000000000064e-002	4.411004e-002	7.592090e-001
5.820000000000064e-002	4.418585e-002	7.592071e-001
5.830000000000064e-002	4.426166e-002	7.592052e-001
5.840000000000065e-002	4.433747e-002	7.592033e-001
5.850000000000065e-002	4.441328e-002	7.592013e-001
5.860000000000065e-002	4.448909e-002	7.591994e-001
5.870000000000065e-002	4.456489e-002	7.591975e-001
5.880000000000066e-002	4.464070e-002	7.591956e-001
5.890000000000066e-002	4.471651e-002	7.591937e-001
5.900000000000066e-002	4.479232e-002	7.591918e-001
5.910000000000067e-002	4.486812e-002	7.591899e-001
5.920000000000067e-002	4.494393e-002	7.591880e-001
5.930000000000067e-002	4.501974e-002	7.591861e-001
5.940000000000067e-002	4.509554e-002	7.591842e-001
5.950000000000068e-002	4.517135e-002	7.591823e-001
5.960000000000068e-002	4.524715e-002	7.591804e-001
5.970000000000068e-002	4.532295e-002	7.591785e-001
5.980000000000069e-002	4.539876e-002	7.591766e-001
5.990000000000069e-002	4.547456e-002	7.591746e-001
6.000000000000069e-002	4.555036e-002	7.591727e-001
6.010000000000070e-002	4.562617e-002	7.591708e-001
6.020000000000070e-002	4.570197e-002	7.591689e-001
6.030000000000070e-002	4.577777e-002	7.591670e-001
6.040000000000070e-002	4.585357e-002	7.591651e-001
6.050000000000071e-002	4.592937e-002	7.591632e-001
6.060000000000071e-002	4.600518e-002	7.591613e-001
6.070000000000071e-002	4.608097e-002	7.591594e-001
6.080000000000072e-002	4.615678e-002	7.591575e-001
6.090000000000072e-002	4.623257e-002	7.591555e-001
6.100000000000072e-002	4.630837e-002	7.591536e-001
6.110000000000072e-002	4.638417e-002	7.591517e-001
6.120000000000073e-002	4.645997e-002	7.591498e-001
6.130000000000073e-002	4.653576e-002	7.591479e-001
6.140000000000073e-002	4.661156e-002	7.591460e-001
6.150000000000074e-002	4.668736e-002	7.591441e-001
6.160000000000074e-002	4.676316e-002	7.591422e-001
6.170000000000074e-002	4.683895e-002	7.591403e-001
6.180000000000074e-002	4.691475e-002	7.591383e-001
6.190000000000075e-002	4.699055e-002	7.591364e-001
6.200000000000075e-002	4.706634e-002	7.591345e-001
6.210000000000075e-002	4.714214e-002	7.591326e-001
6.220000000000076e-002	4.721793e-002	7.591307e-001
6.230000000000076e-002	4.729373e-002	7.591288e-001
6.240000000000076e-002	4.736952e-002	7.591269e-001
6.250000000000076e-002	4.744531e-002	7.591250e-001
6.260000000000077e-002	4.752111e-002	7.591231e-001
6.270000000000077e-002	4.759690e-002	7.591212e-001
6.280000000000077e-002	4.767269e-002	7.591193e-001
6.290000000000078e-002	4.774848e-002	7.591174e-001
6.300000000000078e-002	4.782427e-002	7.591155e-001
6.310000000000078e-002	4.790007e-002	7.591136e-001
6.320000000000078e-002	4.797585e-002	7.591116e-001
6.330000000000079e-002	4.805165e-002	7.591097e-001
6.340000000000079e-002	4.812744e-002	7.591078e-001
6.350000000000079e-002	4.820323e-002	7.591059e-001
6.360000000000080e-002	4.827902e-002	7.591040e-001
6.370000000000080e-002	4.835480e-002	7.591020e-001
6.380000000000080e-002	4.843059e-002	7.591001e-001
6.390000000000080e-002	4.850638e-002	7.590982e-001
6.400000000000081e-002	4.858217e-002	7.590963e-001
6.410000000000081e-002	4.865795e-002	7.590944e-001
6.420000000000081e-002	4.873374e-002	7.590925e-001
6.430000000000082e-002	4.880953e-002	7.590906e-001
6.440000000000082e-002	4.888531e-002	7.590887e-001
6.450000000000082e-002	4.896110e-002	7.590868e-001
6.460000000000082e-002	4.903688e-002	7.590849e-001
6.470000000000083e-002	4.911267e-002	7.590830e-001
6.480000000000083e-002	4.918845e-002	7.590811e-001
6.490000000000083e-002	4.926424e-002	7.590792e-001
6.500000000000084e-002	4.934002e-002	7.590773e-001
6.510000000000084e-002	4.941580e-002	7.590753e-001
6.520000000000084e-002	4.949159e-002	7.590734e-001
6.530000000000084e-002	4.956737e-002	7.590715e-001
6.540000000000085e-002	4.964315e-002	7.590696e-001
6.550000000000085e-002	4.971893e-002	7.590677e-001
6.560000000000085e-002	4.979472e-002	7.590658e-001
6.570000000000086e-002	4.987050e-002	7.590639e-001
6.580000000000086e-002	4.994628e-002	7.590620e-001
6.590000000000086e-002	5.002206e-002	7.590601e-001
6.600000000000086e-002	5.009784e-002	7.590582e-001
6.610000000000087e-002	5.017362e-002	7.590562e-001
6.620000000000087e-002	5.024940e-002	7.590543e-001
6.630000000000087e-002	5.032517e-002	7.590524e-001
6.640000000000088e-002	5.040095e-002	7.590505e-001
6.650000000000088e-002	5.047673e-002	7.590486e-001
6.660000000000088e-002	5.055251e-002	7.590467e-001
6.670000000000088e-002	5.062828e-002	7.590448e-001
6.680000000000089e-002	5.070406e-002	7.590429e-001
6.690000000000089e-002	5.077984e-002	7.590410e-001
6.700000000000089e-002	5.085562e-002	7.590390e-001
6.710000000000090e-002	5.093139e-002	7.590371e-001
6.720000000000090e-002	5.100717e-002	7.590352e-001
6.730000000000090e-002	5.108294e-002	7.590333e-001
6.740000000000090e-002	5.115872e-002	7.590314e-001
6.750000000000091e-002	5.123449e-002	7.590295e-001
6.760000000000091e-002	5.131026e-002	7.590276e-001
6.770000000000091e-002	5.138604e-002	7.590257e-001
6.780000000000092e-002	5.146181e-002	7.590238e-001
6.790000000000092e-002	5.153759e-002	7.590219e-001
6.800000000000092e-002	5.161336e-002	7.590200e-001
6.810000000000092e-002	5.168913e-002	7.590181e-001
6.820000000000093e-002	5.176490e-002	7.590161e-001
6.830000000000093e-002	5.184067e-002	7.590142e-001
6.840000000000093e-002	5.191644e-002	7.590123e-001
6.850000000000094e-002	5.199221e-002	7.590104e-001
6.860000000000094e-002	5.206798e-002	7.590085e-001
6.870000000000094e-002	5.214375e-002	7.590066e-001
6.880000000000094e-002	5.221952e-002	7.590047e-001
6.890000000000095e-002	5.229529e-002	7.590027e-001
6.900000000000095e-002	5.237106e-002	7.590008e-001
6.910000000000095e-002	5.244683e-002	7.589989e-001
6.920000000000096e-002	5.252260e-002	7.589970e-001
6.930000000000096e-002	5.259836e-002	7.589951e-001
6.940000000000096e-002	5.267413e-002	7.589932e-001
6.950000000000096e-002	5.274989e-002	7.589913e-001
6.960000000000097e-002	5.282566e-002	7.589894e-001
6.970000000000097e-002	5.290143e-002	7.589875e-001
6.980000000000097e-002	5.297719e-002	7.589856e-001
6.990000000000098e-002	5.305296e-002	7.589837e-001
7.000000000000098e-002	5.312872e-002	7.589817e-001
7.010000000000098e-002	5.320449e-002	7.589798e-001
7.020000000000098e-002	5.328025e-002	7.589779e-001
7.030000000000099e-002	5.335601e-002	7.589760e-001
7.040000000000099e-002	5.343177e-002	7.589741e-001
7.050000000000099e-002	5.350754e-002	7.589722e-001
7.060000000000100e-002	5.358330e-002	7.589703e-001
7.070000000000100e-002	5.365906e-002	7.589684e-001
7.080000000000100e-002	5.373482e-002	7.589664e-001
7.090000000000100e-002	5.381059e-002	7.589645e-001
7.100000000000101e-002	5.388635e-002	7.589626e-001
7.110000000000101e-002	5.396210e-002	7.589607e-001
7.120000000000101e-002	5.403787e-002	7.589588e-001
7.130000000000102e-002	5.411363e-002	7.589569e-001
7.140000000000102e-002	5.418939e-002	7.589550e-001
7.150000000000102e-002	5.426515e-002	7.589531e-001
7.160000000000102e-002	5.434090e-002	7.589512e-001
7.170000000000103e-002	5.441666e-002	7.589492e-001
7.180000000000103e-002	5.449242e-002	7.589473e-001
7.190000000000103e-002	5.456818e-002	7.589454e-001
7.200000000000104e-002	5.464393e-002	7.589435e-001
7.210000000000104e-002	5.471969e-002	7.589416e-001
7.220000000000104e-002	5.479545e-002	7.589397e-001
7.230000000000104e-002	5.487120e-002	7.589378e-001
7.240000000000105e-002	5.494696e-002	7.589359e-001
7.250000000000105e-002	5.502271e-002	7.589340e-001
7.260000000000105e-002	5.509847e-002	7.589321e-001
7.270000000000106e-002	5.517422e-002	7.589301e-001
7.280000000000106e-002	5.524998e-002	7.589282e-001
7.290000000000106e-002	5.532573e-002	7.589263e-001
7.300000000000106e-002	5.540148e-002	7.589244e-001
7.310000000000107e-002	5.547724e-002	7.589225e-001
7.320000000000107e-002	5.555299e-002	7.589206e-001
7.330000000000107e-002	5.562873e-002	7.589186e-001
7.340000000000108e-002	5.570449e-002	7.589167e-001
7.350000000000108e-002	5.578024e-002	7.589148e-001
7.360000000000108e-002	5.585599e-002	7.589129e-001
7.370000000000108e-002	5.593174e-002	7.589110e-001
7.380000000000109e-002	5.600749e-002	7.589091e-001
7.390000000000109e-002	5.608324e-002	7.589072e-001
7.400000000000109e-002	5.615899e-002	7.589053e-001
7.410000000000110e-002	5.623474e-002	7.589034e-001
7.420000000000110e-002	5.631049e-002	7.589015e-001
7.430000000000110e-002	5.638624e-002	7.588996e-001
7.440000000000110e-002	5.646199e-002	7.588977e-001
7.450000000000111e-002	5.653774e-002	7.588958e-001
7.460000000000111e-002	5.661348e-002	7.588938e-001
7.470000000000111e-002	5.668922e-002	7.588919e-001
7.480000000000112e-002	5.676497e-002	7.588900e-001
7.490000000000112e-002	5.684072e-002	7.588881e-001
7.500000000000112e-002	5.691646e-002	7.588862e-001
7.510000000000112e-002	5.699221e-002	7.588843e-001
7.520000000000113e-002	5.706795e-002	7.588823e-001
7.530000000000113e-002	5.714370e-002	7.588804e-001
7.540000000000113e-002	5.721944e-002	7.588785e-001
7.550000000000114e-002	5.729518e-002	7.588766e-001
7.560000000000114e-002	5.737093e-002	7.588747e-001
7.570000000000114e-002	5.744667e-002	7.588728e-001
7.580000000000114e-002	5.752242e-002	7.588709e-001
7.590000000000115e-002	5.759816e-002	7.588690e-001
7.600000000000115e-002	5.767390e-002	7.588671e-001
7.610000000000115e-002	5.774963e-002	7.588651e-001
7.620000000000116e-002	5.782538e-002	7.588632e-001
7.630000000000116e-002	5.790112e-002	7.588613e-001
7.640000000000116e-002	5.797686e-002	7.588594e-001
7.650000000000116e-002	5.805260e-002	7.588575e-001
7.660000000000117e-002	5.812834e-002	7.588556e-001
7.670000000000117e-002	5.820408e-002	7.588537e-001
7.680000000000117e-002	5.827982e-002	7.588518e-001
7.690000000000118e-002	5.835555e-002	7.588499e-001
7.700000000000118e-002	5.843129e-002	7.588480e-001
7.710000000000118e-002	5.850703e-002	7.588460e-001
7.720000000000118e-002	5.858277e-002	7.588441e-001
7.730000000000119e-002	5.865850e-002	7.588422e-001
7.740000000000119e-002	5.873424e-002	7.588403e-001
7.750000000000119e-002	5.880997e-002	7.588384e-001
7.760000000000120e-002	5.888571e-002	7.588364e-001
7.770000000000120e-002	5.896144e-002	7.588345e-001
7.780000000000120e-002	5.903718e-002	7.588326e-001
7.790000000000120e-002	5.911291e-002	7.588307e-001
7.800000000000121e-002	5.918865e-002	7.588288e-001
7.810000000000121e-002	5.926438e-002	7.588269e-001
7.820000000000121e-002	5.934011e-002	7.588250e-001
7.830000000000122e-002	5.941585e-002	7.588231e-001
7.840000000000122e-002	5.949158e-002	7.588212e-001
7.850000000000122e-002	5.956732e-002	7.588193e-001
7.860000000000122e-002	5.964304e-002	7.588173e-001
7.870000000000123e-002	5.971877e-002	7.588154e-001
7.880000000000123e-002	5.979450e-002	7.588135e-001
7.890000000000123e-002	5.987024e-002	7.588116e-001
7.900000000000124e-002	5.994597e-002	7.588097e-001
7.910000000000124e-002	6.002169e-002	7.588078e-001
7.920000000000124e-002	6.009742e-002	7.588059e-001
7.930000000000124e-002	6.017316e-002	7.588040e-001
7.940000000000125e-002	6.024889e-002	7.588021e-001
7.950000000000125e-002	6.032461e-002	7.588001e-001
7.960000000000125e-002	6.040034e-002	7.587982e-001
7.970000000000126e-002	6.047606e-002	7.587963e-001
7.980000000000126e-002	6.055179e-002	7.587944e-001
7.990000000000126e-002	6.062751e-002	7.587925e-001
8.000000000000127e-002	6.070324e-002	7.587906e-001
8.010000000000127e-002	6.077897e-002	7.587886e-001
8.020000000000127e-002	6.085470e-002	7.587867e-001
8.030000000000127e-002	6.093042e-002	7.587848e-001
8.040000000000128e-002	6.100615e-002	7.587829e-001
8.050000000000128e-002	6.108187e-002	7.587810e-001
8.060000000000128e-002	6.115760e-002	7.587791e-001
8.070000000000129e-002	6.123332e-002	7.587772e-001
8.080000000000129e-002	6.130904e-002	7.587752e-001
8.090000000000129e-002	6.138476e-002	7.587733e-001
8.100000000000129e-002	6.146049e-002	7.587714e-001
8.110000000000130e-002	6.153621e-002	7.587695e-001
8.120000000000130e-002	6.161193e-002	7.587676e-001
8.130000000000130e-002	6.168765e-002	7.587657e-001
8.140000000000131e-002	6.176337e-002	7.587638e-001
8.150000000000131e-002	6.183909e-002	7.587619e-001
8.160000000000131e-002	6.191482e-002	7.587600e-001
8.170000000000131e-002	6.199053e-002	7.587581e-001
8.180000000000132e-002	6.206625e-002	7.587561e-001
8.190000000000132e-002	6.214197e-002	7.587542e-001
8.200000000000132e-002	6.221769e-002	7.587523e-001
8.210000000000133e-002	6.229340e-002	7.587504e-001
8.220000000000133e-002	6.236912e-002	7.587485e-001
8.230000000000133e-002	6.244484e-002	7.587466e-001
8.240000000000133e-002	6.252056e-002	7.587447e-001
8.250000000000134e-002	6.259628e-002	7.587427e-001
8.260000000000134e-002	6.267199e-002	7.587408e-001
8.270000000000134e-002	6.274771e-002	7.587389e-001
8.280000000000135e-002	6.282342e-002	7.587370e-001
8.290000000000135e-002	6.289914e-002	7.587351e-001
8.300000000000135e-002	6.297485e-002	7.587332e-001
8.310000000000135e-002	6.305057e-002	7.587312e-001
8.320000000000136e-002	6.312628e-002	7.587293e-001
8.330000000000136e-002	6.320200e-002	7.587274e-001
8.340000000000136e-002	6.327771e-002	7.587255e-001
8.350000000000137e-002	6.335342e-002	7.587236e-001
8.360000000000137e-002	6.342913e-002	7.587217e-001
8.370000000000137e-002	6.350485e-002	7.587198e-001
8.380000000000137e-002	6.358056e-002	7.587178e-001
8.390000000000138e-002	6.365626e-002	7.587159e-001
8.400000000000138e-002	6.373198e-002	7.587140e-001
8.410000000000138e-002	6.380769e-002	7.587121e-001
8.420000000000139e-002	6.388340e-002	7.587102e-001
8.430000000000139e-002	6.395911e-002	7.587083e-001
8.440000000000139e-002	6.403482e-002	7.587064e-001
8.450000000000139e-002	6.411053e-002	7.587045e-001
8.460000000000140e-002	6.418624e-002	7.587026e-001
8.470000000000140e-002	6.426194e-002	7.587006e-001
8.480000000000140e-002	6.433765e-002	7.586987e-001
8.490000000000141e-002	6.441336e-002	7.586968e-001
8.500000000000141e-002	6.448907e-002	7.586949e-001
8.510000000000141e-002	6.456477e-002	7.586930e-001
8.520000000000141e-002	6.464048e-002	7.586911e-001
8.530000000000142e-002	6.471618e-002	7.586892e-001
8.540000000000142e-002	6.479189e-002	7.586873e-001
8.550000000000142e-002	6.486760e-002	7.586854e-001
8.560000000000143e-002	6.494330e-002	7.586834e-001
8.570000000000143e-002	6.501900e-002	7.586815e-001
8.580000000000143e-002	6.509471e-002	7.586796e-001
8.590000000000143e-002	6.517041e-002	7.586777e-001
8.600000000000144e-002	6.524612e-002	7.586758e-001
8.610000000000144e-002	6.532182e-002	7.586738e-001
8.620000000000144e-002	6.539752e-002	7.586719e-001
8.630000000000145e-002	6.547322e-002	7.586700e-001
8.640000000000145e-002	6.554893e-002	7.586681e-001
8.650000000000145e-002	6.562462e-002	7.586662e-001
8.660000000000145e-002	6.570032e-002	7.586643e-001
8.670000000000146e-002	6.577603e-002	7.586623e-001
8.680000000000146e-002	6.585173e-002	7.586604e-001
8.690000000000146e-002	6.592743e-002	7.586585e-001
8.700000000000147e-002	6.600312e-002	7.586566e-001
8.710000000000147e-002	6.607882e-002	7.586547e-001
8.720000000000147e-002	6.615453e-002	7.586528e-001
8.730000000000147e-002	6.623022e-002	7.586508e-001
8.740000000000148e-002	6.630591e-002	7.586489e-001
8.750000000000148e-002	6.638161e-002	7.586470e-001
8.760000000000148e-002	6.645731e-002	7.586451e-001
8.770000000000149e-002	6.653301e-002	7.586432e-001
8.780000000000149e-002	6.660871e-002	7.586413e-001
8.790000000000149e-002	6.668440e-002	7.586394e-001
8.800000000000149e-002	6.676010e-002	7.586375e-001
8.810000000000150e-002	6.683579e-002	7.586355e-001
